Violation_ID,Violation_Type,Fine_Amount,Location,Date,Time,Vehicle_Type,Vehicle_Color,Vehicle_Model_Year,Registration_State,Driver_Age,Driver_Gender,License_Type,Penalty_Points,Weather_Condition,Road_Condition,Officer_ID,Issuing_Agency,License_Validity,Number_of_Passengers,Helmet_Worn,Seatbelt_Worn,Traffic_Light_Status,Speed_Limit,Recorded_Speed,Alcohol_Level,Breathalyzer_Result,Towed,Fine_Paid,Payment_Method,Court_Appearance_Required,Previous_Violations,Comments,Hour,Age_Group,Over_Speeding,Speed_Diff,Day,Repeat_Offender,Month
VLT101319,Using Mobile Phone,3683,Tamil Nadu,2026-08-12,1900-01-01 17:27:00,Truck,White,2001,Tamil Nadu,40,Male,Two-Wheeler,4,Cloudy,Dry,OFF1253,Traffic Police,Valid,5,,Yes,Red,80,102,0.39,Negative,No,Yes,Not Paid,No,0,Repeat Offender,17,36-45,True,22,Wednesday,False,2026-08
VLT101320,Overloading,3460,West Bengal,2026-08-13,1900-01-01 00:15:00,Bike,Blue,2018,Punjab,47,Male,Four-Wheeler,0,Clear,Slippery,OFF3650,Traffic Police,Valid,1,Yes,Yes,Red,40,35,0.07,Not Conducted,Yes,No,Cash,No,5,Repeat Offender,0,46-60,False,-5,Thursday,True,2026-08
VLT101321,Signal Jumping,1198,Uttar Pradesh,2026-08-14,1900-01-01 17:12:00,Car,Grey,2017,Delhi,67,Female,Learner,9,Cloudy,Dry,OFF8315,RTO,Expired,1,,No,Yellow,60,119,0.18,Negative,No,No,Card,No,0,First Violation,17,60+,True,59,Friday,False,2026-08
VLT101322,Over-speeding,3516,Punjab,2026-08-15,1900-01-01 01:29:00,Bike,White,2003,Uttar Pradesh,31,Other,Two-Wheeler,9,Foggy,Wet,OFF9720,Highway Patrol,Valid,3,,No,Yellow,80,40,0.43,Not Conducted,Yes,No,Cash,No,1,Fine Paid On Spot,1,26-35,False,-40,Saturday,True,2026-08
VLT101323,No Seatbelt,986,Maharashtra,2026-08-16,1900-01-01 12:45:00,Auto Rickshaw,Grey,2005,Maharashtra,44,Female,Heavy Vehicle,3,Foggy,Under Construction,OFF9526,Local Police,Valid,3,,No,Red,60,44,0.35,Not Conducted,No,Yes,Card,Yes,4,,12,36-45,False,-16,Sunday,True,2026-08
VLT101324,Signal Jumping,4853,Karnataka,2026-08-17,1900-01-01 04:58:00,Truck,Green,2004,Punjab,72,Other,Commercial,10,Rainy,Dry,OFF2262,Traffic Police,Valid,1,No,Yes,Green,30,62,0.1,Not Conducted,Yes,Yes,Not Paid,No,3,Repeat Offender,4,60+,True,32,Monday,True,2026-08
VLT101325,Signal Jumping,2546,Uttar Pradesh,2026-08-18,1900-01-01 19:34:00,Car,Red,2020,Maharashtra,34,Female,Heavy Vehicle,3,Rainy,Potholes,OFF8358,Highway Patrol,Expired,5,Yes,,Green,100,43,0.43,Positive,Yes,Yes,Cash,Yes,1,Fine Paid On Spot,19,26-35,False,-57,Tuesday,True,2026-08
VLT101326,Driving Without License,3297,West Bengal,2026-08-19,1900-01-01 13:44:00,Bike,Red,2017,Maharashtra,26,Female,Four-Wheeler,0,Clear,Wet,OFF7993,RTO,Valid,2,Yes,No,Yellow,100,110,0.06,Positive,Yes,No,Not Paid,No,3,,13,26-35,True,10,Wednesday,True,2026-08
VLT101327,Driving Without License,2301,Uttar Pradesh,2026-08-20,1900-01-01 08:18:00,Bus,Yellow,2020,West Bengal,27,Other,Heavy Vehicle,3,Foggy,Wet,OFF6212,Traffic Police,Suspended,5,Yes,,Red,40,78,0.11,Positive,Yes,No,Online,Yes,4,,8,26-35,True,38,Thursday,True,2026-08
VLT101328,Driving Without License,668,Maharashtra,2026-08-21,1900-01-01 14:41:00,Scooter,Red,2019,Maharashtra,21,Other,Commercial,8,Rainy,Potholes,OFF3239,Traffic Police,Suspended,4,No,,Red,50,80,0.09,Positive,No,No,Card,No,5,First Violation,14,18-25,True,30,Friday,True,2026-08
VLT101329,Driving Without License,2730,Punjab,2026-08-22,1900-01-01 20:37:00,Auto Rickshaw,Blue,2014,Punjab,24,Female,Commercial,7,Clear,Potholes,OFF6825,Traffic Police,Expired,1,,,Yellow,40,23,0.46,Negative,No,Yes,Cash,Yes,2,Fine Paid On Spot,20,18-25,False,-17,Saturday,True,2026-08
VLT101330,Driving Without License,4683,Gujarat,2026-08-23,1900-01-01 03:54:00,Car,White,2012,Delhi,75,Male,Commercial,10,Dust Storm,Slippery,OFF1959,Highway Patrol,Suspended,1,,,Yellow,40,71,0.02,Not Conducted,No,No,Card,No,0,First Violation,3,60+,True,31,Sunday,False,2026-08
VLT101331,No Helmet,375,West Bengal,2026-08-24,1900-01-01 00:38:00,Auto Rickshaw,Green,1995,Tamil Nadu,41,Other,Commercial,0,Foggy,Wet,OFF6195,RTO,Suspended,3,Yes,,Red,60,72,0.33,Not Conducted,No,No,Card,No,1,,0,36-45,True,12,Monday,True,2026-08
VLT101332,Using Mobile Phone,655,Delhi,2026-08-25,1900-01-01 00:16:00,Bike,Red,2023,Maharashtra,29,Male,Heavy Vehicle,7,Cloudy,Slippery,OFF6688,Traffic Police,Valid,5,No,,Green,30,73,0.05,Not Conducted,No,No,Not Paid,Yes,3,,0,26-35,True,43,Tuesday,True,2026-08
VLT101333,No Helmet,3082,Uttar Pradesh,2026-08-26,1900-01-01 04:12:00,Car,White,1996,Punjab,65,Other,Four-Wheeler,3,Rainy,Wet,OFF8903,Traffic Police,Expired,1,Yes,Yes,Red,30,62,0.31,Positive,No,No,Card,Yes,5,Fine Paid On Spot,4,60+,True,32,Wednesday,True,2026-08
VLT101334,Drunk Driving,876,West Bengal,2026-08-27,1900-01-01 10:02:00,Scooter,Black,2014,Karnataka,62,Female,Learner,5,Rainy,Potholes,OFF8271,Highway Patrol,Valid,3,No,No,Green,30,93,0.06,Positive,Yes,Yes,Card,No,3,Fine Paid On Spot,10,60+,True,63,Thursday,True,2026-08
VLT101335,Over-speeding,4899,West Bengal,2026-08-28,1900-01-01 22:23:00,Bike,Black,2006,Maharashtra,74,Female,Two-Wheeler,2,Dust Storm,Wet,OFF4785,Traffic Police,Expired,1,,Yes,Green,60,102,0.41,Negative,No,Yes,Card,No,2,First Violation,22,60+,True,42,Friday,True,2026-08
VLT101336,Using Mobile Phone,3941,Uttar Pradesh,2026-08-29,1900-01-01 10:42:00,Bike,White,2008,Karnataka,47,Male,Heavy Vehicle,6,Rainy,Wet,OFF3588,Local Police,Expired,4,No,No,Yellow,60,39,0.12,Not Conducted,Yes,No,Not Paid,Yes,3,Fine Paid On Spot,10,46-60,False,-21,Saturday,True,2026-08
VLT101337,Drunk Driving,3751,Delhi,2026-08-30,1900-01-01 12:48:00,Bike,Black,2023,Delhi,42,Male,Two-Wheeler,5,Clear,Slippery,OFF5454,Traffic Police,Suspended,1,Yes,Yes,Red,80,101,0.04,Not Conducted,No,No,Card,Yes,4,First Violation,12,36-45,True,21,Sunday,True,2026-08
VLT101338,No Seatbelt,3661,Gujarat,2026-08-31,1900-01-01 23:04:00,Car,Silver,2014,West Bengal,69,Other,Learner,0,Clear,Dry,OFF1846,Local Police,Suspended,3,,,Yellow,30,73,0.34,Positive,Yes,No,Online,No,0,Fine Paid On Spot,23,60+,True,43,Monday,False,2026-08
VLT101339,Signal Jumping,4915,Uttar Pradesh,2026-09-01,1900-01-01 19:16:00,Car,Yellow,2004,Punjab,57,Male,Commercial,3,Foggy,Potholes,OFF3305,Traffic Police,Suspended,3,Yes,No,Red,30,68,0.5,Negative,No,No,Cash,No,1,,19,46-60,True,38,Tuesday,True,2026-09
VLT101340,Wrong Parking,2728,Tamil Nadu,2026-09-02,1900-01-01 18:57:00,Scooter,Red,2017,Uttar Pradesh,30,Female,Two-Wheeler,0,Rainy,Slippery,OFF5609,RTO,Suspended,2,Yes,Yes,Yellow,40,69,0.44,Negative,No,No,Online,Yes,5,Fine Paid On Spot,18,26-35,True,29,Wednesday,True,2026-09
VLT101341,Overloading,2591,West Bengal,2026-09-03,1900-01-01 14:41:00,Bike,Red,2023,Uttar Pradesh,35,Female,Heavy Vehicle,9,Dust Storm,Potholes,OFF3384,RTO,Valid,2,,,Red,50,96,0.24,Not Conducted,Yes,Yes,Online,No,2,Repeat Offender,14,26-35,True,46,Thursday,True,2026-09
VLT101342,Wrong Parking,1837,Uttar Pradesh,2026-09-04,1900-01-01 13:49:00,Car,Grey,1997,Maharashtra,21,Other,Heavy Vehicle,7,Clear,Slippery,OFF9901,Highway Patrol,Expired,2,No,Yes,Green,30,119,0.41,Positive,No,Yes,Not Paid,No,1,,13,18-25,True,89,Friday,True,2026-09
VLT101343,Over-speeding,3996,Maharashtra,2026-09-05,1900-01-01 12:20:00,Auto Rickshaw,Grey,1996,Punjab,27,Male,Commercial,2,Clear,Dry,OFF1039,Traffic Police,Suspended,5,No,No,Red,100,32,0.01,Positive,Yes,Yes,Card,No,3,First Violation,12,26-35,False,-68,Saturday,True,2026-09
VLT101344,No Helmet,2021,Gujarat,2026-09-06,1900-01-01 09:48:00,Truck,Blue,2022,Punjab,18,Male,Heavy Vehicle,1,Cloudy,Slippery,OFF2370,RTO,Valid,3,Yes,Yes,Yellow,80,96,0.41,Not Conducted,No,Yes,Card,No,3,First Violation,9,,True,16,Sunday,True,2026-09
VLT101345,Drunk Driving,3645,Tamil Nadu,2026-09-07,1900-01-01 02:27:00,Auto Rickshaw,Blue,2005,Maharashtra,41,Other,Commercial,0,Cloudy,Slippery,OFF6289,Highway Patrol,Valid,2,No,,Green,80,80,0.39,Not Conducted,Yes,No,Not Paid,No,0,First Violation,2,36-45,False,0,Monday,False,2026-09
VLT101346,Drunk Driving,3180,Delhi,2026-09-08,1900-01-01 01:35:00,Truck,Silver,2000,Karnataka,55,Male,Heavy Vehicle,10,Rainy,Dry,OFF5898,Traffic Police,Valid,2,Yes,No,Green,50,44,0.16,Negative,No,No,Cash,No,5,,1,46-60,False,-6,Tuesday,True,2026-09
VLT101347,Over-speeding,3448,Punjab,2026-09-09,1900-01-01 17:41:00,Scooter,Silver,2015,Maharashtra,55,Other,Two-Wheeler,5,Rainy,Dry,OFF9393,Traffic Police,Valid,5,No,,Green,50,57,0.11,Negative,No,Yes,Card,No,3,,17,46-60,True,7,Wednesday,True,2026-09
VLT101348,No Seatbelt,3373,Gujarat,2026-09-10,1900-01-01 04:36:00,Bus,Green,2006,Tamil Nadu,72,Male,Learner,0,Cloudy,Dry,OFF5150,RTO,Suspended,4,No,No,Yellow,80,53,0.29,Not Conducted,No,No,Cash,No,3,,4,60+,False,-27,Thursday,True,2026-09
VLT101349,Signal Jumping,4048,Punjab,2026-09-11,1900-01-01 04:29:00,Truck,Green,2014,Punjab,25,Male,Two-Wheeler,0,Foggy,Under Construction,OFF4964,Traffic Police,Valid,4,No,,Yellow,80,93,0.25,Negative,Yes,Yes,Not Paid,No,2,Fine Paid On Spot,4,18-25,True,13,Friday,True,2026-09
VLT101350,Over-speeding,2573,Tamil Nadu,2026-09-12,1900-01-01 00:32:00,Auto Rickshaw,Grey,2004,Delhi,26,Male,Learner,4,Cloudy,Slippery,OFF1136,Local Police,Valid,4,No,No,Green,80,119,0.44,Not Conducted,Yes,Yes,Online,No,3,,0,26-35,True,39,Saturday,True,2026-09
VLT101351,No Helmet,814,Tamil Nadu,2026-09-13,1900-01-01 19:39:00,Bike,Red,2001,Punjab,68,Male,Two-Wheeler,6,Rainy,Potholes,OFF5766,RTO,Expired,1,,No,Red,80,72,0.07,Not Conducted,No,No,Online,Yes,3,Fine Paid On Spot,19,60+,False,-8,Sunday,True,2026-09
VLT101352,No Helmet,104,Punjab,2026-09-14,1900-01-01 23:24:00,Scooter,Green,1999,Punjab,21,Female,Commercial,1,Foggy,Wet,OFF7207,RTO,Expired,5,Yes,,Yellow,80,72,0.42,Negative,No,Yes,Card,Yes,2,Repeat Offender,23,18-25,False,-8,Monday,True,2026-09
VLT101353,Over-speeding,1874,Karnataka,2026-09-15,1900-01-01 11:14:00,Auto Rickshaw,White,2011,West Bengal,70,Female,Commercial,10,Rainy,Under Construction,OFF8801,Local Police,Expired,4,Yes,Yes,Green,40,91,0.08,Not Conducted,Yes,Yes,Card,Yes,5,Repeat Offender,11,60+,True,51,Tuesday,True,2026-09
VLT101354,Over-speeding,2083,Delhi,2026-09-16,1900-01-01 20:42:00,Scooter,Yellow,2003,Tamil Nadu,38,Female,Heavy Vehicle,5,Cloudy,Under Construction,OFF2127,Highway Patrol,Suspended,2,Yes,,Yellow,40,76,0.06,Not Conducted,Yes,No,Online,Yes,2,,20,36-45,True,36,Wednesday,True,2026-09
VLT101355,Over-speeding,2409,Delhi,2026-09-17,1900-01-01 05:55:00,Bus,Red,2003,Tamil Nadu,40,Other,Commercial,3,Foggy,Under Construction,OFF6303,Traffic Police,Expired,1,No,Yes,Green,50,106,0.37,Not Conducted,Yes,No,Not Paid,No,3,First Violation,5,36-45,True,56,Thursday,True,2026-09
VLT101356,Drunk Driving,4576,Tamil Nadu,2026-09-18,1900-01-01 15:18:00,Car,Silver,2010,Maharashtra,61,Male,Commercial,4,Clear,Dry,OFF1130,Traffic Police,Suspended,1,Yes,No,Green,50,27,0.46,Positive,Yes,No,Cash,Yes,5,First Violation,15,60+,False,-23,Friday,True,2026-09
VLT101357,No Seatbelt,1160,Tamil Nadu,2026-09-19,1900-01-01 20:11:00,Car,Grey,1999,Gujarat,73,Female,Two-Wheeler,4,Rainy,Wet,OFF4215,RTO,Suspended,1,,Yes,Green,100,67,0.18,Negative,Yes,No,Card,Yes,2,,20,60+,False,-33,Saturday,True,2026-09
VLT101358,No Helmet,4450,Gujarat,2026-09-20,1900-01-01 04:53:00,Auto Rickshaw,Blue,2009,Punjab,63,Other,Heavy Vehicle,5,Rainy,Under Construction,OFF6686,Traffic Police,Suspended,4,No,,Yellow,100,40,0.32,Not Conducted,No,Yes,Not Paid,Yes,2,Repeat Offender,4,60+,False,-60,Sunday,True,2026-09
VLT101359,Wrong Parking,4669,West Bengal,2026-09-21,1900-01-01 01:40:00,Bus,Yellow,1998,Uttar Pradesh,40,Female,Four-Wheeler,6,Clear,Slippery,OFF2760,Local Police,Suspended,4,No,,Green,50,79,0.3,Not Conducted,No,Yes,Online,Yes,2,Repeat Offender,1,36-45,True,29,Monday,True,2026-09
VLT101360,Using Mobile Phone,1473,West Bengal,2026-09-22,1900-01-01 05:05:00,Car,Black,2010,Karnataka,22,Male,Heavy Vehicle,8,Clear,Slippery,OFF4646,Traffic Police,Valid,4,Yes,No,Yellow,100,57,0.19,Positive,No,No,Online,Yes,4,Fine Paid On Spot,5,18-25,False,-43,Tuesday,True,2026-09
VLT101361,No Seatbelt,2388,Gujarat,2026-09-23,1900-01-01 12:55:00,Scooter,White,2010,Tamil Nadu,54,Female,Two-Wheeler,6,Cloudy,Potholes,OFF1842,Local Police,Suspended,1,,Yes,Yellow,30,101,0.5,Not Conducted,No,Yes,Cash,Yes,0,First Violation,12,46-60,True,71,Wednesday,False,2026-09
VLT101362,Using Mobile Phone,2193,Maharashtra,2026-09-24,1900-01-01 14:56:00,Bus,White,2003,Punjab,41,Other,Two-Wheeler,10,Rainy,Slippery,OFF1128,Highway Patrol,Suspended,1,No,,Yellow,100,54,0.2,Not Conducted,Yes,Yes,Not Paid,No,2,Fine Paid On Spot,14,36-45,False,-46,Thursday,True,2026-09
VLT101363,Wrong Parking,3443,Maharashtra,2026-09-25,1900-01-01 09:22:00,Auto Rickshaw,Black,2003,West Bengal,58,Male,Learner,4,Clear,Potholes,OFF8483,Traffic Police,Suspended,1,Yes,Yes,Red,40,61,0.23,Positive,Yes,No,Online,Yes,2,First Violation,9,46-60,True,21,Friday,True,2026-09
VLT101364,Wrong Parking,2909,Karnataka,2026-09-26,1900-01-01 00:46:00,Truck,Green,2015,Karnataka,20,Female,Two-Wheeler,10,Rainy,Dry,OFF6312,Traffic Police,Expired,4,,Yes,Green,60,101,0.07,Positive,No,No,Not Paid,No,0,First Violation,0,18-25,True,41,Saturday,False,2026-09
VLT101365,No Helmet,4528,Gujarat,2026-09-27,1900-01-01 07:38:00,Truck,Blue,2002,Maharashtra,22,Other,Commercial,4,Dust Storm,Potholes,OFF6882,RTO,Expired,1,,No,Green,40,88,0.49,Positive,Yes,No,Card,No,5,Fine Paid On Spot,7,18-25,True,48,Sunday,True,2026-09
VLT101366,Overloading,4489,Uttar Pradesh,2026-09-28,1900-01-01 23:54:00,Scooter,Red,1995,Uttar Pradesh,36,Other,Two-Wheeler,0,Cloudy,Dry,OFF8963,Highway Patrol,Suspended,1,No,,Red,100,70,0.05,Negative,No,Yes,Card,Yes,3,Fine Paid On Spot,23,36-45,False,-30,Monday,True,2026-09
VLT101367,Driving Without License,4165,Uttar Pradesh,2026-09-29,1900-01-01 11:47:00,Car,Blue,1995,Uttar Pradesh,29,Male,Heavy Vehicle,1,Rainy,Slippery,OFF1953,Traffic Police,Valid,2,Yes,Yes,Yellow,100,20,0.38,Negative,No,Yes,Not Paid,Yes,4,First Violation,11,26-35,False,-80,Tuesday,True,2026-09
VLT101368,Using Mobile Phone,3977,Karnataka,2026-09-30,1900-01-01 17:18:00,Bike,White,2020,West Bengal,30,Male,Four-Wheeler,1,Dust Storm,Under Construction,OFF8836,Highway Patrol,Expired,3,,Yes,Yellow,60,22,0.28,Not Conducted,Yes,No,Not Paid,Yes,0,Repeat Offender,17,26-35,False,-38,Wednesday,False,2026-09
VLT101369,Drunk Driving,3144,Delhi,2026-10-01,1900-01-01 03:34:00,Bike,White,1997,Uttar Pradesh,39,Other,Two-Wheeler,6,Cloudy,Potholes,OFF9945,Local Police,Suspended,4,,,Yellow,80,95,0.34,Negative,No,Yes,Online,No,5,First Violation,3,36-45,True,15,Thursday,True,2026-10
VLT101370,No Seatbelt,3934,Delhi,2026-10-02,1900-01-01 08:42:00,Truck,Red,2021,Gujarat,65,Other,Two-Wheeler,4,Rainy,Under Construction,OFF6015,Local Police,Suspended,3,No,No,Red,100,98,0.17,Positive,No,Yes,Cash,No,2,First Violation,8,60+,False,-2,Friday,True,2026-10
VLT101371,Driving Without License,3826,West Bengal,2026-10-03,1900-01-01 10:22:00,Scooter,Yellow,2022,Uttar Pradesh,46,Male,Two-Wheeler,0,Foggy,Potholes,OFF1432,Traffic Police,Suspended,5,No,Yes,Green,80,43,0.01,Negative,No,Yes,Cash,No,0,Repeat Offender,10,46-60,False,-37,Saturday,False,2026-10
VLT101372,Signal Jumping,2364,Maharashtra,2026-10-04,1900-01-01 14:45:00,Bus,Silver,2000,Karnataka,22,Female,Heavy Vehicle,3,Foggy,Potholes,OFF9069,Highway Patrol,Valid,1,No,Yes,Red,50,47,0.01,Positive,Yes,Yes,Cash,Yes,4,,14,18-25,False,-3,Sunday,True,2026-10
VLT101373,Wrong Parking,1844,Karnataka,2026-10-05,1900-01-01 21:30:00,Car,Blue,2019,Gujarat,46,Other,Commercial,9,Foggy,Potholes,OFF7941,Local Police,Suspended,2,Yes,,Green,80,118,0.46,Positive,No,No,Online,No,5,,21,46-60,True,38,Monday,True,2026-10
VLT101374,Wrong Parking,2208,Punjab,2026-10-06,1900-01-01 14:21:00,Auto Rickshaw,Blue,2021,Punjab,61,Male,Learner,9,Clear,Wet,OFF5033,Highway Patrol,Expired,1,,,Red,60,33,0.27,Negative,No,Yes,Cash,Yes,2,Fine Paid On Spot,14,60+,False,-27,Tuesday,True,2026-10
VLT101375,Signal Jumping,2206,Delhi,2026-10-07,1900-01-01 07:00:00,Truck,White,2011,Tamil Nadu,43,Male,Two-Wheeler,7,Rainy,Slippery,OFF7750,Local Police,Expired,3,,No,Red,80,49,0.42,Positive,No,No,Cash,Yes,0,,7,36-45,False,-31,Wednesday,False,2026-10
VLT101376,Over-speeding,1329,Maharashtra,2026-10-08,1900-01-01 18:31:00,Bus,Grey,1999,Gujarat,55,Female,Four-Wheeler,2,Rainy,Under Construction,OFF4267,Highway Patrol,Expired,2,No,,Red,40,106,0.38,Not Conducted,Yes,Yes,Online,Yes,0,,18,46-60,True,66,Thursday,False,2026-10
VLT101377,No Seatbelt,2489,Punjab,2026-10-09,1900-01-01 13:46:00,Bus,Green,2015,Delhi,30,Male,Commercial,10,Rainy,Slippery,OFF1645,RTO,Expired,1,Yes,No,Red,100,97,0.27,Not Conducted,No,No,Cash,Yes,5,Fine Paid On Spot,13,26-35,False,-3,Friday,True,2026-10
VLT101378,No Seatbelt,1105,Tamil Nadu,2026-10-10,1900-01-01 23:46:00,Auto Rickshaw,Blue,2008,Punjab,37,Other,Commercial,1,Dust Storm,Under Construction,OFF7110,Local Police,Expired,1,,,Red,80,54,0.23,Not Conducted,No,No,Online,No,1,Repeat Offender,23,36-45,False,-26,Saturday,True,2026-10
VLT101379,No Seatbelt,302,Gujarat,2026-10-11,1900-01-01 03:01:00,Auto Rickshaw,Blue,1996,Uttar Pradesh,66,Male,Two-Wheeler,5,Cloudy,Slippery,OFF3554,Traffic Police,Expired,5,No,No,Green,100,112,0.22,Positive,No,Yes,Online,Yes,0,Repeat Offender,3,60+,True,12,Sunday,False,2026-10
VLT101380,No Helmet,2351,Gujarat,2026-10-12,1900-01-01 20:41:00,Truck,White,2009,Maharashtra,30,Male,Two-Wheeler,7,Rainy,Wet,OFF5402,Local Police,Suspended,2,,No,Red,40,76,0.44,Not Conducted,Yes,Yes,Cash,No,1,,20,26-35,True,36,Monday,True,2026-10
VLT101381,No Helmet,1331,Tamil Nadu,2026-10-13,1900-01-01 04:42:00,Scooter,Yellow,1998,Delhi,28,Female,Two-Wheeler,9,Rainy,Wet,OFF2117,RTO,Valid,2,,No,Green,100,71,0.4,Negative,No,Yes,Card,No,1,First Violation,4,26-35,False,-29,Tuesday,True,2026-10
VLT101382,Signal Jumping,401,Gujarat,2026-10-14,1900-01-01 12:45:00,Scooter,Blue,2010,Karnataka,54,Female,Four-Wheeler,7,Rainy,Wet,OFF1872,Local Police,Suspended,5,,No,Yellow,50,77,0.21,Positive,Yes,No,Cash,Yes,4,,12,46-60,True,27,Wednesday,True,2026-10
VLT101383,Driving Without License,1721,West Bengal,2026-10-15,1900-01-01 15:48:00,Scooter,Grey,2016,West Bengal,18,Female,Learner,6,Foggy,Wet,OFF8563,Traffic Police,Expired,5,No,,Red,100,79,0.21,Not Conducted,Yes,Yes,Not Paid,No,0,Fine Paid On Spot,15,,False,-21,Thursday,False,2026-10
VLT101384,Driving Without License,3677,Tamil Nadu,2026-10-16,1900-01-01 15:26:00,Scooter,Black,2019,Uttar Pradesh,18,Other,Two-Wheeler,2,Rainy,Under Construction,OFF1232,Highway Patrol,Suspended,4,Yes,,Yellow,60,104,0.01,Negative,Yes,No,Card,Yes,3,Repeat Offender,15,,True,44,Friday,True,2026-10
VLT101385,Overloading,3662,Maharashtra,2026-10-17,1900-01-01 23:36:00,Car,Silver,2017,Maharashtra,44,Male,Two-Wheeler,4,Foggy,Wet,OFF1977,Local Police,Valid,3,,,Red,80,32,0.17,Negative,Yes,No,Card,No,5,,23,36-45,False,-48,Saturday,True,2026-10
VLT101386,Driving Without License,4688,Gujarat,2026-10-18,1900-01-01 13:49:00,Car,Green,2016,Punjab,59,Male,Two-Wheeler,3,Rainy,Under Construction,OFF6481,Local Police,Valid,1,No,Yes,Green,100,116,0.34,Negative,No,Yes,Not Paid,No,2,First Violation,13,46-60,True,16,Sunday,True,2026-10
VLT101387,Drunk Driving,3340,Tamil Nadu,2026-10-19,1900-01-01 12:39:00,Auto Rickshaw,White,2009,Gujarat,42,Other,Commercial,7,Dust Storm,Dry,OFF2177,Highway Patrol,Suspended,5,No,Yes,Yellow,30,108,0.12,Not Conducted,No,No,Cash,No,3,Repeat Offender,12,36-45,True,78,Monday,True,2026-10
VLT101388,No Helmet,4691,Uttar Pradesh,2026-10-20,1900-01-01 17:12:00,Car,Green,2007,Maharashtra,21,Male,Commercial,4,Foggy,Under Construction,OFF7040,Local Police,Suspended,1,Yes,No,Red,50,41,0.45,Positive,No,No,Card,No,4,,17,18-25,False,-9,Tuesday,True,2026-10
VLT101389,Over-speeding,4462,Gujarat,2026-10-21,1900-01-01 06:17:00,Bus,Black,1995,Delhi,32,Other,Commercial,9,Clear,Wet,OFF6649,Highway Patrol,Valid,1,Yes,No,Red,80,33,0.08,Negative,No,Yes,Not Paid,No,5,Repeat Offender,6,26-35,False,-47,Wednesday,True,2026-10
VLT101390,Using Mobile Phone,2746,Uttar Pradesh,2026-10-22,1900-01-01 14:23:00,Bus,Red,2006,Uttar Pradesh,38,Female,Two-Wheeler,9,Clear,Under Construction,OFF9110,Highway Patrol,Valid,1,Yes,,Red,50,70,0.04,Not Conducted,Yes,No,Card,Yes,3,,14,36-45,True,20,Thursday,True,2026-10
VLT101391,No Helmet,4728,Karnataka,2026-10-23,1900-01-01 13:43:00,Bus,Blue,2001,Karnataka,26,Male,Learner,8,Cloudy,Potholes,OFF4299,Local Police,Expired,5,No,Yes,Green,50,113,0.21,Negative,Yes,Yes,Card,No,3,Fine Paid On Spot,13,26-35,True,63,Friday,True,2026-10
VLT101392,Signal Jumping,4341,Tamil Nadu,2026-10-24,1900-01-01 08:01:00,Truck,Blue,2016,Tamil Nadu,26,Male,Two-Wheeler,3,Dust Storm,Under Construction,OFF6313,RTO,Valid,2,No,No,Yellow,40,80,0.2,Positive,No,No,Cash,No,4,Fine Paid On Spot,8,26-35,True,40,Saturday,True,2026-10
VLT101393,Using Mobile Phone,2487,Maharashtra,2026-10-25,1900-01-01 15:56:00,Bus,Red,2012,Uttar Pradesh,33,Female,Commercial,6,Clear,Slippery,OFF2732,Traffic Police,Suspended,3,Yes,Yes,Red,50,44,0.47,Negative,No,Yes,Online,No,1,Fine Paid On Spot,15,26-35,False,-6,Sunday,True,2026-10
VLT101394,Over-speeding,1823,Tamil Nadu,2026-10-26,1900-01-01 01:25:00,Truck,Green,1997,Tamil Nadu,34,Other,Four-Wheeler,10,Dust Storm,Wet,OFF1681,Highway Patrol,Valid,3,No,Yes,Green,60,110,0.01,Positive,No,Yes,Card,Yes,0,Repeat Offender,1,26-35,True,50,Monday,False,2026-10
VLT101395,Overloading,584,Delhi,2026-10-27,1900-01-01 09:47:00,Bike,Black,2004,West Bengal,54,Other,Heavy Vehicle,9,Foggy,Wet,OFF1956,RTO,Valid,4,,No,Yellow,40,53,0.35,Negative,No,No,Online,No,0,First Violation,9,46-60,True,13,Tuesday,False,2026-10
VLT101396,Using Mobile Phone,2218,Uttar Pradesh,2026-10-28,1900-01-01 14:08:00,Truck,Silver,1996,Delhi,57,Female,Heavy Vehicle,2,Clear,Under Construction,OFF3273,Highway Patrol,Valid,4,No,Yes,Green,100,118,0.16,Positive,Yes,Yes,Not Paid,Yes,1,,14,46-60,True,18,Wednesday,True,2026-10
VLT101397,No Seatbelt,4072,Gujarat,2026-10-29,1900-01-01 00:31:00,Bus,White,1998,West Bengal,65,Female,Two-Wheeler,10,Rainy,Wet,OFF9605,Highway Patrol,Valid,5,,Yes,Yellow,50,82,0.08,Positive,No,No,Not Paid,Yes,1,Fine Paid On Spot,0,60+,True,32,Thursday,True,2026-10
VLT101398,Signal Jumping,1275,West Bengal,2026-10-30,1900-01-01 12:12:00,Truck,Green,2003,West Bengal,55,Female,Two-Wheeler,3,Cloudy,Potholes,OFF3135,Traffic Police,Expired,4,Yes,,Yellow,80,74,0.25,Positive,Yes,Yes,Cash,Yes,1,First Violation,12,46-60,False,-6,Friday,True,2026-10
VLT101399,No Seatbelt,2898,Tamil Nadu,2026-10-31,1900-01-01 18:13:00,Bus,Grey,2003,Maharashtra,53,Other,Four-Wheeler,3,Cloudy,Slippery,OFF2648,Highway Patrol,Valid,3,,Yes,Yellow,80,78,0.04,Not Conducted,No,No,Card,No,2,First Violation,18,46-60,False,-2,Saturday,True,2026-10
